BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001998	BGC0001998	Aspergillus nidulans FGSC A4 chromosome VII map unlocalized scaffold_2, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0001998.1	BGC0001998.1	Aspergillus nidulans FGSC A4 chromosome VII map unlocalized scaffold_2, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002010	BGC0002010	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	PKS-like.T1PKS.phenazine	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002010.1	BGC0002010.1	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	PKS-like.T1PKS.phenazine	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002022	BGC0002022	Streptomyces armeniacus strain DSM 19369	T1PKS	PKSI	Streptomyces armeniacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002022.1	BGC0002022.1	Streptomyces armeniacus strain DSM 19369 armeniaspirol biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces armeniacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002030.1	BGC0002030.1	Byssochlamys spectabilis strain CBS 101075 C8Q69scaffold_14, whole genome shotgun sequence	T1PKS	PKSI	Byssochlamys spectabilis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Byssochlamys
BGC0002032	BGC0002032	Streptomyces sp. S816 DV517_scf1, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces sp. S816	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002032.1	BGC0002032.1	Streptomyces sp. S816 DV517_scf1, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces sp. S816	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002033	BGC0002033	Streptomyces ambofaciens ATCC 23877 chromosome, complete genome	oligosaccharide.T1PKS	Others	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002033.1	BGC0002033.1	Streptomyces ambofaciens ATCC 23877, complete genome	oligosaccharide.T1PKS	Others	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002038	BGC0002038	Streptomyces sp. DASNCL29 1, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces sp. DASNCL29	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002062	BGC0002062	Paecilomyces divaricatus MFS transporter (AgnL12), transcription factor (AgnL11), transcription factor (Agn10), transcriptional coactivator (AgnL9), dehydratase (AgnL8), hydrolase (AgnL7), reductase (AgnL6), hypothetical protein (AgnL5), oxidoreductase (AgnL4), Baeyer-Villiger monoxygenase (AgnL3), anthrone oxidase (AgnL2), decarboxylase (AgnL1), nr-PKS (Agnpks1), and oxidoreductase (AgnR1) genes, complete cds	T1PKS	PKSI	Paecilomyces divaricatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces
BGC0002063	BGC0002063	Cryptosporiopsis sp. 8999	T1PKS	PKSI	Cryptosporiopsis sp. 8999	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Dermateaceae,Cryptosporiopsis,unclassified Cryptosporiopsis
BGC0002072	BGC0002072	Streptomyces sp. Mg1, complete genome	T1PKS	PKSI	Streptomyces sp. Mg1	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002085	BGC0002085	Micromonospora carbonacea strain aurantiaca chromosome, complete genome	PKS-like.oligosaccharide.T1PKS	Others	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002086	BGC0002086	Micromonospora carbonacea strain aurantiaca chromosome, complete genome	T1PKS	PKSI	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002088	BGC0002088	Micromonospora carbonacea strain africana chromosome, complete genome	PKS-like.oligosaccharide.T1PKS	Others	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002096	BGC0002096	Streptomyces sp. AJS327 4, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces sp. AJS327	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002098	BGC0002098	Amycolatopsis keratiniphila strain HCCB10007, complete genome	T1PKS	PKSI	Amycolatopsis keratiniphila	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis japonica group
BGC0002101	BGC0002101	Streptomyces sp. CMB-0406 Heronamide C biosynthetic gene cluster (hrn cluster), strain CBM-0406	T1PKS	PKSI	Streptomyces sp. CMB-0406	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002102	BGC0002102	Streptomyces platensis strain M5455 pladienolide biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces platensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002105	BGC0002105	Streptomyces viridosporus strain NRRL 2414 NRRL_2414_contig_218, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces viridosporus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002124	BGC0002124	Actinomadura verrucosospora strain NRRL:B18236 chromosome	T1PKS	PKSI	Actinomadura verrucosospora	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0002138	BGC0002138	Streptomyces albireticuli strain NRRL B-1670 B1670_0558, whole genome shotgun sequence	T1PKS	PKSI	Streptomyces albireticuli	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002139	BGC0002139	Aspergillus burnettii strain FRR 5400 scaffold_211, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus burnettii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002142	BGC0002142	Amycolatopsis sp. CA-230715 chromosome, complete genome	oligosaccharide.T1PKS	Others	Amycolatopsis sp. CA-230715	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002154	BGC0002154	Magnaporthe oryzae 70-15 chromosome 2, whole genome shotgun sequence	T1PKS	PKSI	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0002155	BGC0002155	Magnaporthe oryzae 70-15 chromosome 5, whole genome shotgun sequence	T1PKS	PKSI	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0002161	BGC0002161	Pestalotiopsis fici W106-1 unplaced genomic scaffold PFICI_Scf_4, whole genome shotgun sequence	T1PKS	PKSI	Pestalotiopsis fici W106-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Sporocadaceae,Pestalotiopsis
BGC0002165	BGC0002165	Parastagonospora nodorum SN15 scaffold_11, whole genome shotgun sequence	T1PKS	PKSI	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0002168	BGC0002168	Aspergillus stellatus strain NBRC 32302 calbistrin A biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Aspergillus stellatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002170	BGC0002170	Aspergillus stellatus IFM 42010 DNA, reduced polyketide biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Aspergillus stellatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002175	BGC0002175	Aspergillus oryzae RIB40 DNA, chromosome 4	T1PKS	PKSI	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002177	BGC0002177	Ustilaginoidea virens strain UV-8b Sca_8, whole genome shotgun sequence	T1PKS	PKSI	Ustilaginoidea virens	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Ustilaginoidea
BGC0002180	BGC0002180	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI	T1PKS	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0002185	BGC0002185	Penicillium sp. sh18 DNA, gregatin A biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Penicillium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002187	BGC0002187	Pochonia chlamydosporia 170 chromosome 6, whole genome shotgun sequence	T1PKS	PKSI	Pochonia chlamydosporia 170	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Pochonia
BGC0002190	BGC0002190	Acremonium chrysogenum ATCC 11550 scaffold49, whole genome shotgun sequence	T1PKS	PKSI	Acremonium chrysogenum ATCC 11550	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0002191	BGC0002191	Fusarium graminearum PH-1 chromosome 2, whole genome shotgun sequence	T1PKS	PKSI	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002192	BGC0002192	Fungal sp. No.14919 DNA, contig: Contig0041, whole genome shotgun sequence	T1PKS	PKSI	fungal sp. No.14919	Eukaryota,Fungi
BGC0002194	BGC0002194	Epicoccum nigrum strain ICMP 19927 unplaced genomic scaffold scaffold_9, whole genome shotgun sequence	T1PKS	PKSI	Epicoccum nigrum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Epicoccum
BGC0002196	BGC0002196	Penicillium crustosum strain PRB-2 clavatol gene cluster, complete sequence	T1PKS	PKSI	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002206	BGC0002206	Trichoderma guizhouense strain NJAU 4742 T37_S00017, whole genome shotgun sequence	T1PKS	PKSI	Trichoderma guizhouense	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0002211	BGC0002211	Paraphaeosphaeria sporulosa strain AP3s5-JAC2a unplaced genomic scaffold CC84scaffold_5, whole genome shotgun sequence	T1PKS	PKSI	Paraphaeosphaeria sporulosa	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Massarineae,Didymosphaeriaceae,Paraphaeosphaeria
BGC0002213	BGC0002213	Punctularia strigosozonata HHB-11173 SS5 unplaced genomic scaffold PUNSTscaffold_5, whole genome shotgun sequence	T1PKS	PKSI	Punctularia strigosozonata HHB-11173 SS5	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Corticiales,Punctulariaceae,Punctularia
BGC0002214	BGC0002214	Hydnomerulius pinastri MD-312 unplaced genomic scaffold scaffold_34, whole genome shotgun sequence	T1PKS	PKSI	Hydnomerulius pinastri MD-312	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Paxilineae,Paxillaceae,Hydnomerulius
BGC0002215	BGC0002215	Endocarpon pusillum Z07020 unplaced genomic scaffold C653857, whole genome shotgun sequence	T1PKS	PKSI	Endocarpon pusillum Z07020	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,Verrucariales,Verrucariaceae,Endocarpon
BGC0002222	BGC0002222	Diffractella curvata No. 37-3 DNA, zopfiellin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Diffractella curvata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Lasiosphaeriaceae,Diffractella
BGC0002223	BGC0002223	Scytalidium album strain UAMH 3620 scytalidin biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Scytalidium album	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Leotiomycetes incertae sedis,Scytalidium
BGC0002224	BGC0002224	Diffractella curvata strain CBS 591.74 zopfiellin biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Diffractella curvata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Lasiosphaeriaceae,Diffractella
BGC0002227	BGC0002227	Aspergillus kawachii IFO 4308 DNA, contig: scaffold00007, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus luchuensis IFO 4308	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002228	BGC0002228	Colletotrichum incanum strain MAFF 238704 contig470, whole genome shotgun sequence	T1PKS	PKSI	Colletotrichum incanum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum spaethianum species complex
BGC0002229	BGC0002229	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_13, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002233	BGC0002233	Trichoderma virens Gv29-8 TRIVIscaffold_86, whole genome shotgun sequence	T1PKS	PKSI	Trichoderma virens Gv29-8	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0002234	BGC0002234	Aspergillus ruber CBS 135680 unplaced genomic scaffold scaffold00012, whole genome shotgun sequence	T1PKS.indole	Others	Aspergillus ruber CBS 135680	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002236	BGC0002236	Aspergillus oryzae RIB40 DNA, SC010	T1PKS	PKSI	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002237	BGC0002237	Aspergillus oryzae RIB40 DNA, SC111	T1PKS	PKSI	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002238	BGC0002238	Aspergillus oryzae RIB40 DNA, SC102	T1PKS	PKSI	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002240	BGC0002240	Metarhizium anisopliae strain E6 contig00213, whole genome shotgun sequence	T1PKS	PKSI	Metarhizium anisopliae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0002244	BGC0002244	Neopestalotiopsis clavispora strain IHI 201606 Contig_208, whole genome shotgun sequence	T1PKS	PKSI	Neopestalotiopsis clavispora	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Sporocadaceae,Neopestalotiopsis
BGC0002253	BGC0002253	Aspergillus sp. FM242 semivioxanthin gene cluster, partial sequence	T1PKS	PKSI	Aspergillus sp. FM242	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002255	BGC0002255	Ascomycota sp. F53 clone 375_176, *** SEQUENCING IN PROGRESS ***, 20 ordered pieces	T1PKS	PKSI	Ascomycota sp. F53	Eukaryota,Fungi,Dikarya,Ascomycota
BGC0002257	BGC0002257	Xylaria schweinitzii strain BCC 1337 cytochrome P450 (shwC), O-methyltransferase (shwM2), O-methyltransferase (shwM1), hypothetical protein (shwD), EthD superfamily protein (shwE), metallo-beta-lactamase (shwB), and polyketide synthase (shwP) genes, complete cds	T1PKS	PKSI	Xylaria schweinitzii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Xylariaceae,Xylaria
BGC0002258	BGC0002258	Aspergillus stellatus GF10 DNA, shimalactone biosynthetic gene cluster	T1PKS	PKSI	Aspergillus stellatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002266	BGC0002266	Aspergillus calidoustus genome assembly Acal_Allpaths_LG, scaffold SCAF2, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus calidoustus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0002267	BGC0002267	Aspergillus terreus NIH2624 scaffold_11 genomic scaffold, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002291	BGC0002291	Streptomyces sp. M56	T1PKS	PKSI	Streptomyces sp. M56	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002301	BGC0002301	Aschersonia paraphysata strain BCC11964 Ash gene cluster, complete sequence	T1PKS	PKSI	Aschersonia paraphysata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Aschersonia
BGC0002308	BGC0002308	Streptomyces sp. camporidines gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002333	BGC0002333	Streptomyces cyanogenus lucensomycin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces cyanogenus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002338	BGC0002338	Myxococcales bacterium strain MSr12020 sorangipyranone biosynthetic gene cluster, complete sequence	terpene.T1PKS	Others	Myxococcales bacterium	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales
BGC0002349	BGC0002349	Kutzneria sp. CA-103260 chromosome, complete genome	oligosaccharide.T1PKS	Others	Kutzneria sp. CA-103260	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kutzneria,unclassified Kutzneria
BGC0002355	BGC0002355	Streptomyces neyagawaensis DNA, tfb biosynthetic gene cluster, strain: NR0557	T1PKS	PKSI	Streptomyces neyagawaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002356	BGC0002356	Streptomyces blastmyceticus DNA, med biosynthetic gene cluster, strain: NBRC 12747	T1PKS	PKSI	Streptomyces blastmyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002357	BGC0002357	Streptomyces sp. RK95-74 DNA, nmd biosynthetic gene cluster, strain: RK95-74	T1PKS	PKSI	Streptomyces sp. RK95-74	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002376	BGC0002376	Streptomyces sp. strain SD53	T1PKS	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002387	BGC0002387	Micromonospora yangpuensis strain DSM 45577 genome assembly, contig: Ga0070617_12, whole genome shotgun sequence	T1PKS	PKSI	Micromonospora yangpuensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002427	BGC0002427	Metarhizium robertsii ARSEF 23 MAA_Scf_14, whole genome shotgun sequence	terpene.T1PKS	Others	Metarhizium robertsii ARSEF 23	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0002429	BGC0002429	Colletotrichum higginsianum IMI 349063 chromosome 4, whole genome shotgun sequence	T1PKS	PKSI	Colletotrichum higginsianum IMI 349063	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum destructivum species complex
BGC0002431	BGC0002431	Actinomadura sp. strain J1-007	T1PKS	PKSI	Actinomadura sp.	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,unclassified Actinomadura
BGC0002446	BGC0002446	Streptomyces sp. strain AJS-327 ionostatin biosynthesis gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002452	BGC0002452	Streptomyces kitasatoensis KA-6 DNA, gene cluster for leucomycin biosynthesis	T1PKS	PKSI	Streptomyces kitasatoensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002483	BGC0002483	Cladonia uncialis subsp. uncialis clone SPAdes22 genomic sequence, sequence	T1PKS	PKSI	Cladonia uncialis subsp. uncialis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Lecanoromycetes,OSLEUM clade,Lecanoromycetidae,Lecanorales,Lecanorineae,Cladoniaceae,Cladonia
BGC0002498	BGC0002498	Streptomyces sp. strain LZ35	T1PKS	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
